,제목,저자,출판사,출판일,가격,ISBN
93,Microsoft SQL Server 2012 Step by Step,,Microsoft Press,20130304.0,65100,9780735663862
94,JSP & MySQL Web Server Programming (기초부터 응용까지 다루는),이태동,북스홀릭퍼블리싱,20200901.0,29700,9791162890288
95,만화로 보는 오라클 튜닝 (Oracle Event Tour. SQL Tuning의 기초),엑셈 컨설팅본부,엑셈,20160809.0,15300,9788996817963
96,Busquedas en Bases de Datos NoSQL,,Editorial Academica Espanola,20180226.0,130860,9786202110099
97,SQL Server 2017 Administrator’s Guide,,Packt Publishing,20171213.0,94670,9781786462541
98,Data Analysis Using SQL and Excel,,Wiley,20151204.0,55220,9781119021438
99,SQL Injection Attacks and Defense,,Syngress Publishing,20090601.0,59000,9781597494243
0,Data Analysis Using SQL and Excel,,John Wiley & Sons Inc,20071030.0,66870,9780470099513
1,SQL Injection Attacks and Defense,Justin Clarke,Syngress Publishing,20120601.0,97780,9781597499637
2,Understanding MySQL Internals 반양장,"Pachev, Sasha",O&#39;Reilly Media,20070401.0,0,9780596009571
3,Joe Celko’s SQL Programming Style,"Celko, Joe",Morgan Kaufmann,20050417.0,74950,9780120887972
4,Microsoft SQL Server 2008 New Features,"Otey, Michael",McGraw-Hill Osborne Media,20081223.0,66870,9780071546409
5,My First My SQL & PHP Programming (데이터베이스 기초부터 PHP 활용까지),니시자와 유메지,프리렉,20140428.0,27000,9788965400646
6,Pro T-SQL 2012 Programmer’s Guide,,Apress,20120924.0,72120,9781430245964
7,"Guru’s Guide to Transact-SQL, The (Philosophy and the Making of Modernity 1650-1750)",,Addison-Wesley Professional,20000201.0,86820,9780201615760
8,Mastering Oracle SQL and Sql*plus,,Springer-Verlag New York Inc,20041201.0,81540,9781590594483
9,Scanner di vulnerabilita SQL Injection,,KS OmniScriptum Publishing,20210830.0,146350,9786204037400
10,Php And Mysql Developer’s Projects,,Macmillan Computer Pub,20200219.0,74290,9780672327421
11,SQL Engines for Big Data Analytics,,LAP Lambert Academic Publishing,20190531.0,77480,9786200117731
12,데이터는 언제나 옳다 (유스케이스별빅데이터및NoSQL기술가이드 / 대규모데이터처리와분석실무),마이클 마누체흐리,위키북스,20140528.0,22500,9788998139551
13,Database. SQL Language for student,,KPT,20150417.0,43020,9785977501132
14,A Book on Oracle SQL for Beginners,,KS OmniScriptum Publishing,20140731.0,82650,9783659581052
15,Evaluierung von SQL Zugriffsplanen,,AV Akademikerverlag,20140729.0,68870,9783639640489
16,Pro SQL Server 2008 Administration,,Springer-Verlag New York Inc,20090801.0,81540,9781430223733
17,Oracle SQL Tuning Pocket Reference,"Gurry, Mark",O&#39;Reilly,20020108.0,14780,9780596002688
18,SAS 9.2 SQL Procedure User’s Guide,SAS Publishing (EDT),SAS Institute,20090227.0,38560,9781599948539
19,Oracle Database 10g PL/SQL 101 반양장,Allen,McGraw Hill,20040801.0,0,9780072255409
20,Expert SQL Server 2008 Development,,Springer-Verlag New York Inc,20091230.0,79180,9781430272137
21,Pro SQL Server 2012 Administration,,Apress,20120423.0,86430,9781430239154
22,Oracle High-Performance SQL Tuning,,Osborne,20010727.0,93620,9780072190588
23,Pro SQL Server 2008 Service Broker,,Apress,20111216.0,85990,9781430243021
24,SQL Server 2014 Development Essentials,,Packt Publishing,20140719.0,62780,9781782172550
25,Oracle PL/SQL Interactive Workbook,,Prentice Hall PTR,20021001.0,59430,9780130473202
26,MySQL Cookbook: Solutions for Database Developers and Administrators,,O&#39;Reilly Media,20220920.0,118880,9781492093169
27,Professional SQL Server 2005 Xml 반양장,"Klein, Scott",Wiley,20210101.0,48000,9780764597923
28,MYSQL REFERENCE GUIDE 5.1(레퍼런스 가이드) (처음부터 끝까지),박장규,혜지원,20091203.0,35100,9788983796295
29,Guide to NoSQL with Azure Cosmos DB,,Packt Publishing,20180928.0,51630,9781789612899
30,이것이 레디스다 (초고속 읽기 쓰기를 제공하는 인메모리 기반 NoSQL Redis),정경석,한빛미디어,20131105.0,0,9788968480591
31,Comparing Access SQL and ORACLE SQL,,Lulu.com,20170424.0,92970,9781365915376
32,SQL Server 2012 BI(Business Intelligence) (권태돈과 함께하는),권태돈,아이티포럼,20131105.0,0,9788997945023
33,SQL Server 2012 Query Performance Tuning,Apress,Apress,20120425.0,85640,9781430242031
34,SQL: Practical Guide for Developers (Practical Guide For Developers),"Donahoo, Michael J./ Speegle, Gregory D.",Morgan Kaufmann,20050729.0,61900,9780122205316
35,SQL Server 2008 Administration in Action,"Colledge, Ray/ Kline, Kevin (FRW)",Manning Publications,20090201.0,64480,9781933988726
36,Microsoft SQL Server 2000 for Dummies 반양장,토마스 만,Hungry Minds,20010129.0,0,9780764507755
37,Pro SQL Server 2005 Replication 반양장,"Paul, Sujoy P.",Apress,20061228.0,0,9781590596500
38,Oracle SQL: Jumpstart with Examples (Jumpstart With Examples),,Digital Press,20041031.0,145090,9781555583231
39,Beginning SQL Server for Developers,,Apress,20141227.0,114160,9781484202814
40,Scanner fur SQL-Injection-Schwachstellen,,KS OmniScriptum Publishing,20210830.0,146350,9786204037370
41,Scanner de vulnerabilite d’injection SQL,,KS OmniScriptum Publishing,20210830.0,146350,9786204037394
42,Sams Teach Yourself Mysql in 24 Hours,"Meloni, Julie C.",Sams,20210101.0,44560,9780672323492
43,"Joe Celko’s SQL for Smarties, 3/e 반양장","Celko, Joe",Morgan Kaufman,20210101.0,0,9780123693792
44,SQL Server 2019 Administration Inside Out,,Microsoft Pr,20191024.0,97850,9780135561089
45,Analytic SQL in SQL Server 2014/2016,,Iste/Hermes Science Pub,20190904.0,245220,9781786304124
46,Effective SQL: 61 Specific Ways to Write Better SQL (61 Specific Ways to Write Better SQL),"Viescas, John",Addison-Wesley Professional,20170102.0,91660,9780134578897
47,Microsoft Sql Server 7 Dba Survival Guide : A,"Spenik, Mark (Edt)/ Sledge, Or",Sams,19990101.0,0,9780672312267
48,Effective MySQL: Backup and Recovery,"Bradford, Ronald",McGraw-Hill/Osborne Media,20121124.0,32710,9780071788571
49,"Microsoft SQL Server 2012 Administration (Real-World Skills for MCSA Certification and Beyond (Exams 70-461, 70-462, and 70-463))",Sybex,John Wiley & Sons Inc,20130607.0,91280,9781118487167
50,SQL Server Internals: In-Memory Oltp,,Red Gate Books,20141010.0,44560,9781910035030
51,SQL for MySQL: A Beginner’s Tutorial (A Beginner’s Tutorial),,Brainysoftware,20140801.0,22100,9780980839678
52,Database Systems Using Oracle: A Simplified Guide to SQL and PL/SQL (A Simplified Guide to SQL and PL/SQL),,Prentice Hall,20040513.0,271840,9780131018570
53,Scanner de vulnerabilidade de injeccao SQL,,KS OmniScriptum Publishing,20210830.0,146350,9786204037417
54,Database Management System with NoSQL,,LAP Lambert Academic Publishing,20181129.0,146350,9786139959044
55,Microsofta SQL Servera 2008 Internals,"Delaney, Kalen",Microsoft Press,20090311.0,89150,9780735626249
56,Sams Teach Yourself SQL in 10 Minutes,"Forta, Ben",Sams,19990801.0,0,9780672316647
57,Programming Microsoft SQL Server 2012,"Lobel, Leonard",Microsoft Press,20120731.0,78200,9780735658226
58,Joe Celko’s Analytics and OLAP in SQL,"Celko, Joe",Morgan Kaufmann,20060724.0,89630,9780123695123
59,Pro SQL Server 2008 Analysis Services,"Janus, Philo/Fouche, Guy/",Springer-Verlag New York Inc,20100601.0,73380,9781430219958
60,Oracle SQL Tricks and Workarounds: Expert Guide to Oracle SQL Excellence (Expert Guide to Oracle SQL Excellence),"Hilkevich, Zahar",Authorhouse,20110801.0,57020,9781463421373
61,Beginning SQL Server 2005 Programming,,WROX Press,20060220.0,49000,9780764584336
62,"Querying Xml (Xquery, Xpath, And Sql/xml in Context)",,Morgan Kaufmann,20060320.0,19000,9781558607118
63,Inside the SQL Server Query Optimizer,,Simple Talk Publishing,20110307.0,44560,9781906434601
64,Sams Teach Yourself PL/SQL in 21 Days,,Sams,19991201.0,59430,9780672317989
65,SQL Server Transaction Log Management,,Red Gate Books,20121221.0,44560,9781906434960
66,Beginning SQL Server 2005 Programming,Robert Vieira,정보문화사,20061023.0,22500,9788956743479
67,Introducing Microsoft SQL Server 2014,,Microsoft Press,20140512.0,12990,9780735684751
68,HBase 클러스터 구축과 관리 (NoSQL데이터베이스 관리를위한 하둡과 HBase클러스터설치에서 고급튜닝까지),이펑 지앙,에이콘출판,20130101.0,27000,9788960773790
69,Data Science with SQL Server Quick Start Guide (Integrate SQL Server with data science),Dejan Sarka,Packt,20190301.0,23000,9781789537123
70,SQL Server 2016 High Availability Unleashed (Includes Content Update Program),,Sams,20170807.0,71340,9780672337765
71,SQL Server 2016 Reporting Services Cookbook,,Packt Publishing,20161128.0,94670,9781786461810
72,Oracle Database 12c Pl/SQL Programming,Michael McLaughlin,McGraw-Hill/Osborne Media,20140214.0,97530,9780071812436
73,Microsoft SQL Server 2012 T-SQL Fundamentals,Itzik Ben-Gan,Microsoft Press,20120712.0,65080,9780735658141
74,Teach Yourself Transact SQL in 21 Days,"Solomons, David",Sams,20010301.0,66860,9780672319679
75,Oracle Database 12c Pl/SQL Advanced Programming Techniques (PL/SQL Advanced Programming Techniques),,McGraw-Hill Education,20141110.0,111460,9780071835145
76,SQL Pocket Guide: A Guide to SQL Usage,"Gennick, Jonathan",O&#39;Reilly Media,20120420.0,25460,9781449394097
77,Pro SQL Server 2008 Reporting Services,"Landrum, Rodney/ Mcghehh, Shawn/ Voytek, Walter, I",Apress,20080825.0,73380,9781590599921
78,Oracle Database 10g PL/SQL Programming,,Osborne/McGraw-Hill,20040801.0,89170,9780072230666
79,Microsoft SQL Server 2005 Analysis Services,"Melomed, Edward/ Gorbach, Irina/ Berger, Alexander",Sams,20061213.0,0,9780672327827
80,"Scientific Database and Programming Examples Using PHP, MySQL, XML, MATLAB, Python, Perl: Using PHP, MySQL, XML, MATLAB, Python, Perl (Using Php,mysql,xml,matlab,python,perl)",XLIBRIS CORP,Xlibris Corporation,20130426.0,28790,9781465364432
81,Oracle Pl/Sql Developer’s Workbook 반양장,"Feuerstein, Steven",O&#39;Reilly,20000301.0,0,9781565926745
82,Sams Teach Yourself SQL in 21 Days 반양장,"Plew, Ron/ Stephens, Ryan/ Plew, Ronald R.",Macmillan Computer,20021001.0,0,9780672324512
83,Pro SQL Server 2012 Reporting Services,,Apress,20120620.0,72120,9781430238102
84,Professional SQL Server 2005 Programming,"Vieira, Robert",Wiley,20210101.0,48000,9780764584343
85,Advanced SQL Functions in Oracle 10g 반양장,"Earp, Richard",Wordware Publishing,20210101.0,60270,9781598220216
86,Sql Functions Programmer’s Reference 반양장,"Kriegel, Alex/ JONES, ARIE (EDT)",Wiley,20210101.0,0,9780764569012
87,SQL Data Analysis Programming for Beginners (How to Learn SQL Data Analysis in Less Than a Week. The Ultimate Step-by-Step Complete Course from Novice to Advanced Programmer),,Cristina Cafagno,20210719.0,53350,9781803668147
88,Introduction to Database Design and SQL,,Kendall/Hunt Publishing Company,20191210.0,140280,9781792410864
89,Practical SQL(Paperback)(Paperback) 반양장 (A Beginner’s Guide to Storytelling with Data),"Debarros, Anthony",No Starch Press,20180501.0,39000,9781593278274
90,Murach’s SQL Server 2016 for Developers (Training and Reference),,Mike Murach & Associates,20160628.0,82070,9781890774967
91,"Sql: A Beginner’s Guide, Fourth Edition (A Beginner’s Guide)",,McGraw-Hill Education,20151022.0,59450,9780071842594
92,Learning PHP MySQL JavaScript CSS(한국어판) (동적인 소셜 웹 개발을 위한 4가지 핵심 기술),로빈 닉슨,에이콘출판,20130628.0,0,9788960774421
93,Mastering Microsoft SQL Server 2005 반양장,"Gunderloy, Mike",Wiley,20060619.0,0,9780782144024
94,Microsoft SQL Server 7 OLAP Developer’s Guide,,M&T BOOKS,20000501.0,59430,9780764546433
95,Microsoft SQL Server 2005: A Beginner’’s Guide,,McGraw-Hill Osborne,20051101.0,55110,9780072260939
96,PHP and MySQL : Create - Modify - Reuse (Create - Modify - Reuse),"Boronczyk, Timothy",Wiley,20100326.0,36000,9780470192429
97,"SQL the Complete Reference, 3rd Edition (The Complete Reference)","Groff, James R.",McGraw-Hill,20090812.0,93620,9780071592550
98,Pro SQL Server 2008 Failover Clustering,"Hirt, Allan",Apress,20090615.0,81540,9781430219668
99,DB2 SQL Tuning Tips for z/OS Developers,tony,IBM Press,20121227.0,57070,9780133038460
0,Microsoft SQL Server 2008 T-SQL Fundamentals 반양장,"Ben-gan, Itzik",Microsoft,20210101.0,0,9780735626010
1,Sams Teach Yourself SQL in 10 Minutes 반양장,"Forta, Ben",Sams,20210101.0,0,9780672325670
2,Programming Microsoft SQL Server 2005 반양장,"Brust, Andrew J./ Forte, Stephen",Microsoft,20210101.0,0,9780735619234
3,PHP & MySQL: Server-Side Web Development (Server-side Web Development),,John Wiley & Sons Inc,20190904.0,66870,9781119149224
4,SQL Server 2017 Integration Services Cookbook,,Packt Publishing,20170630.0,103290,9781786461827
5,Exam Ref 70-762 Developing SQL Databases,,Microsoft Press,20170127.0,65230,9781509304912
6,SQL Injection Attack and Countermeasures,,KS OmniScriptum Publishing,20120811.0,103310,9783659211836
7,Microsoft SQL Server 2012 Master Data Services,,McGraw-Hill/Osborne Media,20120905.0,78760,9780071797856
8,Reporting with Microsoft SQL Server 2012,,Packt Publishing,20140330.0,40806,9781782171720
9,Pro SQL Server 2012 Integration Services,,Apress,20120116.0,72120,9781430236924
10,Microsoft SQL Server 2005 Unleashed [With CDROM],"Rankins, Ray/ Bertucci, Paul/ Gallelli, Chris/ Sil",Macmillan Computer Pub,20070420.0,96580,9780672328244
11,How to Cheat at Securing SQL Server 2005,"Blum, Timothy",Syngress Publishing,20070905.0,89630,9781597491969
12,Oracle SQL Tuning with Oracle Sqltxplain,Apress,Apress,20130417.0,64210,9781430248095
13,Oracle Database 11g PL/  SQL Programming,"McLaughlin, Michael",McGraw-Hill,20090801.0,76000,9780071494458
14,Beginning SQL Server 2012 for Developers,,Apress,20120423.0,71340,9781430237501
15,Beginning SQL Server 2008 Administration,,Springer-Verlag New York Inc,20091001.0,64210,9781430224136
16,Beginning SQL Server 2012 Administration,,Apress,20120620.0,72010,9781430239819
17,Microsoft SQL Server 2005 a Developer’s Guide 반양장,"Otey, Michael/ Otey, Denielle",McGraw-Hill,20210101.0,0,9780072260991
18,SQL AND PYthon Programming: 2 Books IN 1!,,Tyler MacDonald,20191225.0,48100,9781951764272
19,"Open Source Development with Lamp: Using Linux, Apache, MySQL, Perl, and PHP (Using Linux, Apache, Mysql, Perl, and Php)",,Addison-Wesley Professional,20021201.0,74290,9780201770612
20,Learning MySQL: Get a Handle on Your Data,"Tahaghoghi, Seyed M. M./ Williams, Hugh E.",O&#39;Reilly Media,20061101.0,81720,9780596008642
21,"Microsoft SQL Server 2012 Reporting Services, 4/E","Larson, Brian",McGraw-Hill Osborne,20120301.0,44100,9780071760478
22,Oracle9i PL/SQL Programming (2nd edition),,Osborne,20011101.0,74290,9780072191479
23,Sams Teach Yourself SQL in One Hour a Day,"Stephens, Ryan",Sams,20090605.0,67640,9780672330254
24,MySQLで學ぶデ-タベ-ス超入門 DB Magazine連載「デ-タベ-スはじめの一步」より,야마다 요시히로,翔泳社,20090701.0,28890,9784798119922
25,Advanced Transact-SQL for SQL Server 2000 (Emergent Level Launch Pack),,Apress,20001001.0,87080,9781893115828
26,Sams Teach Yourself Mysql in 10 Minutes 반양장,"Newman, Chris",Sams,20210101.0,37130,9780672328633
27,SQL Server Reporting Services Crash Course,,Lulu Press,20200329.0,86070,9781716901416
28,Hands-On Data Science with SQL Server 2017,,Packt Publishing,20181130.0,77460,9781788996341
29,Mastering SQL Queries for SAP Business One (Utilize the Power of SQL Queries to Bring Business Intelligence to Your Small to Medium-sized Business),,Computer Bookshops,20110530.0,78490,9781849682367
30,Da Microsoft Access a Microsoft SQL Server,,Lulu.com,20180128.0,48790,9780244964849
31,Self-help Manual Microsoft SQL Server 2005,,KPT,20150223.0,43020,9785977500166
32,Microsoft SQL Server 2008 R2 Master Data Services,"Kashel, Jeremy",Packt Publishing,20110721.0,78490,9781849680509
33,Data Mining with Microsoft SQL Server 2008,,John Wiley & Sons,20081031.0,74230,9780470277744
34,PHP and MySQL Web Development [With CDROM],"Welling, Luke",Addison-Wesley Professional,20081001.0,61530,9780672329166
35,SQL Server 2000: Stored Procedure & XML Programming,,Osborne/McGraw-Hill,20030501.0,74290,9780072228960
36,"Joe Celko’s SQL Puzzles and Answers, 2/e 반양장","Celko, Joe",Morgan Kaufmann,20210101.0,110830,9780123735966
37,"Computer Programming. Python, SQL, PHP, C++ (4 Books in 1: The Ultimate Crash Course Learn Python, SQL, PHP and C++. With Practical Computer Coding Exercises)",,Malinda Real Estate Holding LLC,20200504.0,68470,9781954075382
38,"Computer Programming. Python, SQL, PHP, C++ (4 Books in 1: The Ultimate Crash Course Learn Python, SQL, PHP and C++. With Practical Computer Coding Exercises)",,Malinda Real Estate Holding LLC,20200504.0,58450,9781954075290
39,"The The Applied SQL Data Analytics Workshop (Develop your practical skills and prepare to become a professional data analyst, 2nd Edition)",Upom Malik,Packt Publishing,20200227.0,45090,9781800203679
40,"Oracle, PostgreSQL, MySQL Core Architecture (MVCC 메커니즘과 데이터 블록의 내부 동작원리)",이상구^이근오^김숙진^이대덕^이상구,엑셈,20161220.0,28800,9788996817994
41,PHP & MySQL in Easy Steps: Covers MySQL 8.0,,In Easy Steps,20180622.0,23760,9781840788273
42,NoSQL Web Development with Apache Cassandra,,Cengage Learning,20151013.0,71340,9781305576766
43,Pro SQL Server 2008 Policy-Based Management,,Springer-Verlag New York Inc,20100503.0,54340,9781430229100
44,MySQL for Python: Database Access Made Easy,"Lukaszewski, Phd Albert",Packt Publishing,20100925.0,71340,9781849510189
45,SQL Server 2000 Web Application Developer’s Guide,,McGraw-Hill/Osborne Media,20000101.0,72750,9780072126198
46,PHP and MySQL Web Development (2nd Edition),,Sams,20020816.0,74290,9780672325250
47,Understanding the New SQL: A Complete Guide,,Morgan Kaufmann,19921001.0,133670,9781558602458
48,Fundamentals of SQL Server 2012 Replication,,Red Gate Books,20130827.0,44560,9781906434991
49,"Professional LAMP : Linux, Apache, MySQL and PHP5 Web Development 반양장 (Linux, Apache, MySQL and PHP5 Web Development)","Gerner, Jason",Wiley,20210101.0,39200,9780764597237
50,The SQL Server Advanced Troubleshooting and Performance Tuning (Best Practices and Techniques),,"O&#39;Reilly Media, Inc, USA",20220430.0,93530,9781098101923
51,Step by Step Guide to Learning SQL (using MySQL) in One Day 2021 (SQL for Beginners to start coding in SQL Immediately),,luca monguzzi,20211029.0,0,9781803345383
52,XML Integration Into an SQL-Based Cep Engine,,AV Akademikerverlag,20150310.0,92970,9783639790405
53,MySQL Workbench: Data Modeling & Development,"McLaughlin, Michael",McGraw-Hill Osborne Media,20120722.0,57280,9780071791885
54,SQL Queries for Mere Mortals: A Hands-On Guide to Data Manipulation in SQL (A Hands-On Guide to Data Manipulation in SQL),Addison-Wesley Professional,Addison-Wesley Professional,20140611.0,70100,9780321992475
55,Data Mining & Statistical Analysis Using SQL (A Practical Guide for Dba’s),"Trueblood, Robert/ Lovett, John",Apress,20011001.0,73380,9781893115545
56,Oracle SQL by Example [With Free Web Access],"Rischert, Alice",Prentice Hall PTR,20090814.0,99920,9780137142835
57,Web Database Applications with PHP and MySQL,"Williams, Hugh E./ Lane, David",O&#39;Reilly & Associates,20040501.0,74290,9780596005436
58,SQL Server 2008 Query Performance Tuning Distilled,Grant Fritchey,Apress,20090316.0,89690,9781430219026
59,OCA Oracle Database 12c SQL Fundamentals I Exam Guide (Exam 1Z0-061) [With CDROM] (SQL Fundamentals I Exam Guide (Exam Izo-061)),,McGraw-Hill/Osborne Media,20140418.0,78030,9780071820288
60,OCP Introduction to Oracle9i: SQL Exam Guide,,McGraw-Hill,20020201.0,74290,9780072195378
61,SQL Server 2000 Fast Answers for Dbas And Developers,,Springer-Verlag New York Inc,20050815.0,154940,9781590595923
62,Complete Web Applications Using PHP and MySQL,,Lulu.com,20200201.0,24820,9780244858292
63,"Oracle, PostgreSQL, MySQL Core Architecture 2 (Memory Architecture의 내부 동작 원리를 중심으로)",이상구^이근오^김숙진^이대덕^홍성덕,엑셈,20170825.0,28800,9791188427017
64,"SQL Server: Common Problems, Tested Solutions (Common Problems, Tested Solutions)",,Springer-Verlag,20010101.0,65160,9781893115811
65,Murach’s Oracle SQL and PL/SQL for Developers,,Mike Murach & Associates,20140930.0,70130,9781890774806
66,Microsoft SQL Server 2014 Query Tuning & Optimization,,McGraw-Hill/Osborne Media,20141007.0,74300,9780071829427
67,Beginning Oracle SQL: For Oracle Database 12c (For Oracle Database 12c),,Springer,20140309.0,100700,9781430265566
68,Efficient MySQL Performance: Best Practices and Techniques (Best Practices and Techniques),"Nichter, Daniel",O&#39;Reilly Media,20220118.0,89150,9781098105099
69,Analise de Desempenho em Aplicacoes usando SQL,,Novas Edicoes Academicas,20170920.0,74030,9786202031073
70,SQL: Programming Basics for Absolute Beginners,,Createspace Independent Publishing Platform,20161110.0,24330,9781540323446
71,70-431 SQL Server 2005 Implementation and Maintenance,,John Wiley & Sons Inc,20080307.0,71780,9780470111703
72,Microsoft SQL Server 2008 R2 Administration Cookbook,"Shyam K. Jayanty, Satya",Packt Publishing,20110527.0,78490,9781849681445
73,Real World SQL Server Administration with Perl,,Apress,20030701.0,97850,9781590590973
74,SQL Server 2012 Integration Services Design Patterns (Integration Services Design Patterns),,Apress,20120905.0,72120,9781430237716
75,The Essential Proc SQL Handbook: For SAS Users,,SAS Institute,20050530.0,191030,9781590475713
76,SQL Cookbook: Query Solutions and Techniques for All SQL Users (Query Solutions and Techniques for All SQL Users),"Molinaro, Anthony^Graaf, Robert de",O&#39;Reilly Media,20201124.0,64990,9781492077442
77,"Sql, Pl/SQL: The Programming Language of Oracle",,LAP Lambert Academic Publishing,20190614.0,77480,9786200082855
78,"Php, Mysql, & JavaScript All-In-One for Dummies",,For Dummies,20180409.0,59070,9781119468387
79,"The Best Damn Exchange, SQL and IIS Book Period",,Syngress Publishing,20071130.0,109200,9781597492195
80,Expert SQL Server 2005 Integration Services 반양장,Knight,Wrox,20070529.0,36000,9780470134115
81,Oracle Database 11g Pl/SQL Programming Workbook,"McLaughlin, Michael",McGraw-Hill,20100120.0,70520,9780071493697
82,Oracle SQL Recipes: A Problem-Solution Approach (A Problem-Solution Approach),,Springer-Verlag New York Inc,20091101.0,71340,9781430225096
83,Expert Performance Indexing for SQL Server 2012,"Strate, Jason",Apress,20120116.0,71870,9781430237419
84,Beginning Microsoft SQL Server 2012 Programming,"Vieira, Robert",WROX Press,20120406.0,52220,9781118102282
85,Practical MDX Queries: For Microsoft SQL Server Analysis Services 2008 (For Microsoft SQL Server Analysis Services 2008),"Tennick, Art",McGraw-Hill/Osborne Media,20100524.0,70220,9780071713368
86,Professional SQL Server 2005 Reporting Services,,WROX Press,20060306.0,49000,9780764584978
87,Database Unit Testing for SQL Server Using Tsqlt,,Prentice Hall,20190815.0,59430,9780133564327
88,Hitchhiker’s Guide to Visual Studio and SQL Server,"Vaughn, William R./ Blackburn, Peter",Addison-Wesley,20210101.0,0,9780321243621
89,SQL Hacks: Tips & Tools for Digging Into Your Data,"Cumming, Andrew/ Russell, Gordon",O&#39;Reilly,20210101.0,51630,9780596527990
90,Sql: 1999: Understanding Relational Language Components,,Morgan Kaufmann,20010501.0,163030,9781558604568
91,Effective MySQL: Replication Techniques in Depth,.,.,20121212.0,35460,9780071791861
92,"Oracle PL/SQL Language Pocket Reference, 4/e 반양장","Feuerstein, Steven/ Pribyl, Bill/ Dawes, Chip",Oreilly & Associates,20080719.0,22270,9780596514044
93,Microsoft Access Developer’s Guide to SQL Server,,Sams,20001201.0,74290,9780672319440
94,SQL Server 2012 T-SQL Recipes: A Problem-Solution Approach (A Problem-solution Approach),,Apress,20120822.0,99920,9781430242000
95,Dimensional Data Warehousing with MySQL: A Tutorial,"Darmawikarta, Djoni",Independent,20210101.0,59360,9780975212820
96,Microsoft SQL Server 2005 Analysis Services Step by Step 반양장,"Jacobson, Reed/ Misner, Stacia",Microsoft,20210101.0,0,9780735621992
97,High Performance MySQL: Proven Strategies for Operating at Scale,,O&#39;Reilly Media,20220215.0,76730,9781492080510
98,"Web Application Design and Implementation (Apache 2, Php5, Mysql, Javascript, and Linux/Unix)",,John Wiley & Sons Inc,20190228.0,133680,9781118361962
99,Oca Oracle Database SQL Exam Guide (Exam 1z0-071) (Exam 1Z0-071),,McGraw-Hill Osborne Media,20170823.0,96600,9781259585494
0,"웹 엔지니어의 교과서 (서버사이드, NoSQL, 프런트 엔드, 시각화, 로그 처리, 환경 구축 자동화까지 WEB 애플리케이션 개발 세계의 첫 길잡이)",㈜히토미디어,길벗,20151223.0,19800,9791186978238
1,Training Kit (Exam 70-462) Administering Microsoft SQL Server 2012 Databases (McSa) [With CDROM] (Administering Microsoft SQL Server 2012 Databases),Orin Thomas,Microsoft Press,20120716.0,91450,9780735666078
2,Microsoft SQL Server 2008 Administration for Oracle DBAs,,McGraw-Hill/Osborne Media,20101015.0,65670,9780071700641
3,Mastering Oracle Pl/SQL : Practical Solutions 반양장,"McDonald, Connor/ Katz, Chaim/ Beck, Christopher/",Springer,20090817.0,0,9781590592175
4,Oracle 9I: SQL With an Introduction to Pl/SQL 반양장,"Morris-Murphy, Lannes L., Ph.D.",Thomson Learning,20030701.0,21000,9780619212841
5,Microsoft SQL Server 2005 Reporting Services For Dummies,"Robinson, Mark",John Wiley & Sons Inc,20051219.0,44560,9780764589133
6,Professional SQL Server 2005 Integration Services,,WROX Press,20060131.0,60000,9780764584350
7,PHP and MySQL Web Development: A Beginner’s Guide (A Beginners Guide),,McGraw-Hill/Osborne Media,20141229.0,55920,9780071837309
8,Programming for Beginners (2 Books in 1: Linux for Beginners SQL for Beginners),,Black and White Line Ltd,20201030.0,48360,9781801188647
9,"Practical Fraud Prevention (Fraud and AML Analytics for Fintech and eCommerce, using SQL and Python)",,"O&#39;Reilly Media, Inc, USA",20220430.0,80170,9781492093329
10,"Sams Teach Yourself PHP, MySQL and Apache All in One","Meloni, Julie C.",Macmillan Computer,20210101.0,52000,9780672329760
11,Seven Databases in Seven Weeks: A Guide to Modern Databases and the Nosql Movement (A Guide to Modern Databases and the Nosql Movement),,Pragmatic Bookshelf,20171125.0,71250,9781680502534
12,Real World SQL and Pl/Sql: Advice from the Experts (Advice from the Experts),,McGraw-Hill Education,20160822.0,77290,9781259640971
13,SQL in a Nutshell: A Desktop Quick Reference Guide,"Kline, Kevin",O&#39;Reilly,20100601.0,77460,9780596518844
14,Professional Microsoft SQL Server 2008 Programming,"Vieira, Rob",Wiley,20090723.0,0,9780470257029
15,Practical Guide to Using SQL in Oracle (Paperback),Earp,Wordware Publishing,20080905.0,35000,9781598220636
16,Oracle Pl/SQL Performance Tuning Tips & Techniques,McGraw-Hill/Osborne Media,McGraw-Hill/Osborne Media,20140813.0,78030,9780071824828
17,"McSa/McSe/McDba Self-Paced Training Kit, 2/e 양장","Rabeler, Carl  McSe Training Kit : Microsoft SQL S",Microsoft,,0,9780735619616
18,Oracle Database 11g & MySQL 5.6 Developer Handbook,"McLaughlin, Michael",McGraw-Hill/Osborne Media,20111014.0,74300,9780071768856
19,The Definitive Guide to Mongodb: The Nosql Database for Cloud and Desktop Computing (The Nosql Database for Cloud and Desktop Computing),"Membrey, Peter/Thielen, Wouter/Plugge, Eelco",Apress,20100926.0,85640,9781430230519
20,Microsoft SQL Server 2008 Administrator’s Pocket Consultant,"Stanek, William R.",Microsoft,20210101.0,0,9780735625891
21,"Microsoft SQL Server 2016 Reporting Services, Fifth Edition",,McGraw-Hill Education,20161105.0,78030,9781259641503
22,"Joe Celko’s Data, Measurements and Standards in SQL","Celko, Joe",Morgan Kaufmann,20090930.0,91260,9780123747228
