,제목,저자,출판사,출판일,가격,ISBN
88,"Python Programming (Learn Python with the Most Complete Crash Course for Beginners and Master Data Analysis & Analytics, Machine Learning and Data Science - 4 Manuscripts)",,Eureka Online LTD,20210427.0,40070,9781801770347
89,"Python Programming (Learn Python with the Most Complete Crash Course for Beginners and Master Data Analysis & Analytics, Machine Learning and Data Science - 4 Manuscripts)",,Eureka Online LTD,20210427.0,56780,9781801770354
90,컴퓨팅 사고력 프로그래밍 PYTHON,김충석,이한미디어,20200210.0,22000,9788993163629
91,OpenCV-Python으로 배우는 영상 처리 및 응용,정성환,생능출판,20201124.0,31500,9788970504414
92,미적분과 벡터해석 기초 (with Python & Sage),심성아^윤기헌,경문사,20200302.0,0,9791160733716
93,Python Distilled 반양장,David M. Beazley,Pearson,20211109.0,60000,9780134173276
94,Python in Easy Steps (Covers Python 3.7),"McGrath, Mike",In Easy Steps,20180831.0,23760,9781840788129
97,Python Programming (The Advanced Guide to Learn Python Step by Step. A Faster way to Learn Py Language.),,Pn Business Ltd,20210306.0,45090,9781802121216
98,python으로 배우는 OpenCv 프로그래밍 (개정판),김민규,가메,20211215.0,23400,9788980783106
99,Python Programming (The Advanced Guide to Learn Python Step by Step. A Faster way to Learn Py Language.),,Jason Crash,20210221.0,41740,9781802121032
0,Python을 이용한 개인화 추천시스템,임일,청람,20200825.0,17100,9788959727667
1,Python Programming (The Advanced Guide to Learn Python Step by Step. A Faster way to Learn Py Language.),,PN Business Ltd,20201108.0,40000,9781801206273
2,Python for Beginners (A complete beginner’s guide to learning Python with a programming-based introduction and a hands-on computer coding exercise),,Eva Webster,20210920.0,51630,9781803064062
3,Python for the Lab,,Lulu.com,20201011.0,51650,9781716517686
4,Programacao Python,,Edicoes Nosso Conhecimento,20201002.0,77480,9786202848268
5,Python Programming,,Globeedit,20200923.0,72310,9786200613011
6,Python Programming,,LAP Lambert Academic Publishing,20200911.0,125690,9786202677684
7,Practical Channel-Aware Resource Allocation (With MATLAB and Python Code),,Springer Nature Switzerland AG,20220709.0,91660,9783030736347
8,"Python Flash Cards (Syntax, Concepts, and Examples)",,No Starch Pr,20190115.0,56940,9781593278960
9,Python Programming,,Nirali Prakhashan,20190101.0,34410,9789388706834
10,Python for Finance,Yuxing Yan,Packt Publishing,20170630.0,56980,9781787125698
11,Snake Charming - The Musical Python (The Musical Python),,Springer-Verlag New York Inc,20171112.0,71650,9783319606590
12,Python 예제로 배우는 OpenCV,Prateek Joshi,도서출판 홍릉(홍릉과학출판사),20170510.0,0,9791156005216
13,Python for Finance,,Packt Publishing,20140427.0,64210,9781783284375
14,The Life of Python,,Anova,20140717.0,21690,9781909815452
15,Python for Rookies (A First Course in Programming),"Mount, Sarah",Cengage Learning,20121130.0,171530,9781844807017
16,Dive Into Python 3,"Pilgrim, Mark",Springer-Verlag New York Inc,20090901.0,64730,9781430224150
17,Reticulated Python (The World’s Longest Snake),,Bearport Pub Co Inc,20100101.0,34900,9781936087303
18,"Python for ArcGIS Pro 반양장 (Automate cartography and data analysis using ArcPy, ArcGIS API for Python, Notebooks, and pandas)","Toms, Silas^Parker, Bill",Packt Publishing,20220429.0,49000,9781803241661
19,Python으로 쉽게 배우는 통계 프로그래밍,김재희,자유아카데미,20210525.0,26600,9791158083052
20,Poetic Percy Python,,Larry Sullivan,20201225.0,32700,9781735999104
21,"A Journey to Core Python (Experience the Applications of Tuples, Dictionary, Lists, Operators, Loops, Indexing, Slicing, and Matrices)",,BPB Publications,20220228.0,56730,9789355511249
22,Python을 이용한 데이터 분석과 시각화,김계수,한나래아카데미,20201015.0,27720,9788955662405
23,Mastering Python for Web (A Beginner’s Guide),,Taylor & Francis Ltd,20220223.0,210870,9781032135670
24,"Internals of Python 3.x (Derive Maximum Code Performance and Delve Further into Iterations, Objects, GIL, Memory management, and various Internals)",,BPB Publications,20220107.0,51560,9789391030940
25,Python for Beginners (The Most Complete Crash Course to Learn Python in 7 Days with Step-by-Step Guidance and Hands-On Projects),,Eureka Online LTD,20210422.0,63430,9781801779036
27,창의적 컴퓨팅 (Python for Beginners),한양대학교 소프트웨어교육위원회,한양대학교출판부,20210220.0,15840,9788972187110
29,컴퓨터와 Python을 활용한 컴퓨팅 사고,오하영,휴먼싸이언스,20180220.0,11700,9788993712988
30,The Python Workshop,,Packt Publishing,20191104.0,59000,9781839218859
31,Python Fundamentals,,Packt Publishing,20181031.0,43020,9781789807325
32,Professional Python,,Wrox Press,20151009.0,65340,9781119070856
33,Python for Everyone,,Wiley,20151123.0,49000,9781119056553
34,Python Cookbook 반양장,"Martelli, Alex (EDT)/ Ravenscroft, Anna Martelli (",O&#39;Reilly Media,20080304.0,74230,9780596007973
36,Python for Beginners (The Most Complete Crash Course to Learn Python in 7 Days with Step-by-Step Guidance and Hands-On Projects),,Eureka Online LTD,20210213.0,43380,9781801779135
37,Clean Code in Python (Develop maintainable and efficient code),Mariano Anaya,Packt Publishing,20210106.0,37000,9781800560215
38,"Python for Beginners (2 Books in 1: Python Programming for Beginners, Python Workbook)",,Faf Publishing Ltd,20201108.0,48420,9781914038297
39,"Python for Beginners (2 Books in 1: Python Programming for Beginners, Python Workbook)",,Faf Publishing Ltd,20201020.0,43410,9781914038280
40,"Python for Beginners (A Complete Guide To Learn Programming, Data Science, Machine Learning And Coding Language Which Explain Step By Step Useful Tips And Tricks And Hands-On Exercises)",,Lorenzo International Business Ltd,20201017.0,31690,9781801129695
41,컴퓨팅 사고를 위한 파이선 입문 (파이선(Python) 입문자를 위한 최고의 선택),한옥영,성균관대학교출판부,20200313.0,22500,9791155504000
42,python for beginners,,Tony F. Charles,20201004.0,34410,9781801098007
46,Creative Computing (python for beginners),한양대하교 소프트웨어교육위원회,한양대학교출판부,20180220.0,16830,9788972185659
48,"Learn Python Quickly (A Complete Beginner’s Guide to Learning Python, Even If You’re New to Programming)",,Drip Digital LLC,20200322.0,34410,9781951791278
49,"Python과 Pygame으로 게임 만들기 (그래픽,애니메이션,사운드 프로그래밍 가이드)",알 슈베이가르트,정보문화사,20140626.0,20700,9788956746159
50,Hello World Python 3 (핵심만 간단히),나익희,느린생각,20180815.0,0,9791187139157
51,Comics: Monty Python,,Tidalwave Productions,20171114.0,10300,9781948216609
52,Python Deep Learning,,Packt Publishing,20170428.0,47000,9781786464453
53,Adventures in Python,,John Wiley & Sons Inc,20150331.0,32520,9781118951798
54,Beginning Python 3.0,"Payne, James",John Wiley & Sons Inc,20100115.0,59360,9780470414637
55,Python for Beginners (A Programming Crash Course to Learning How to Program with Python with a Crash Course. A Beginners’ Guide to Coding Fundamentals),,LIGHTNING SOURCE UK LTD,19000101.0,48420,9781802125856
56,Learning with Python (How to Think Like a Computer Scientist),"Downey, Allen",CreateSpace,20090227.0,0,9781441419071
57,Python in Easy Steps,"McGrath, Mike",In Easy Steps,20130827.0,19330,9781840785968
58,Python for Beginners (A Programming Crash Course to Learning How to Program with Python with a Crash Course. A Beginners’ Guide to Coding Fundamentals),,LIGHTNING SOURCE UK LTD,19000101.0,30050,9781802125825
59,Python for Beginners (A Programming Crash Course to Learning How to Program with Python with a Crash Course. A Beginners’ Guide to Coding Fundamentals),,LIGHTNING SOURCE UK LTD,19000101.0,35060,9781802125849
60,Python for Beginners (A Programming Crash Course to Learning How to Program with Python with a Crash Course. A Beginners’ Guide to Coding Fundamentals),,LIGHTNING SOURCE UK LTD,19000101.0,41740,9781802125832
61,Test Your Skills in Python (An interactive way to introduce the world of Computer Programming),,BPB Publications,20220221.0,56730,9789355511812
62,Advanced Python Programming (Accelerate your Python programs using proven techniques and design patterns),,Packt Publishing,20220325.0,59000,9781801814010
63,Dancing with Python 반양장 (Learn Python software development from scratch and get started with quantum computing),"Sutor, Robert S.",Packt Publishing,20210831.0,49000,9781801077859
64,"Python Data Analytics (The Ultimate Guide To Get Started With Data Analysis Using Python, NumPy and Pandas)",,Claster Ltd,20201015.0,31720,9781801096812
65,OpenCV.Python 머신러닝 딥러닝 프로그래밍,김민규,가메,20220331.0,23400,9788980783113
66,python data analytics,,Tony F. Charles,20201007.0,34410,9781801116008
67,Python-Programmierung,,Verlag Unser Wissen,20201002.0,77480,9786202848190
68,Python Design Patterns (Python 예제 코드로 배우는 핵심 디자인 패턴),제나디 즐로빈,에이콘출판,20140321.0,10800,9788960775350
69,Speed Up Your Python with Rust (Optimize Python performance by creating Python pip modules in Rust with PyO3),Maxwell Flitton,Packt Publishing,20220601.0,39000,9781801811446
70,"분석적 마케팅 조사론 (Excel, SPSS, R, Python 활용)",차경천,한경사,20191215.0,26000,9788968442063
71,PYTHON PROGRAMMING FOR BEGINNERS (Discover the Basics of One of the World’s Most Widely Used and Accessible Programming Languages. Fast-Track Your Python Programming Skills Using Examples and Tips!),,Phillipp Neustadt,20220713.0,44710,9783986536275
72,인공지능 (Python과 TensorFlow로 구현한),이권윤,글로벌,20180903.0,15300,9788955027648
73,The Quick Python Book,,Manning Pubns Co,20180530.0,45000,9781617294037
74,Python Pocket Reference: Python in Your Pocket (Python In Your Pocket),"Lutz, Mark",Oreilly & Associates,20140716.0,31820,9781449357016
75,Python for Scientists,John M. Stewart,Cambridge University Press,20160126.0,73380,9781107686427
76,Learn Python Visually,,NAI Inc.,20150220.0,77480,9780993836718
77,The Quick Python Book,"Ceder, Vernon L.",Manning Publications,20100122.0,45000,9781935182207
78,Computing With Python (An Introduction to Python for Science & Engineering),,Pearson Education,20131206.0,142730,9780273786436
79,알파(R과 Python)를 활용한 인공지능 챗봇 14 (인공지능 챗봇을 만들기 위한 최고의 지침서),황윤찬,STORYJOA(스토리조아),20201230.0,20700,9791197249006
80,Coding for kids Python,,UK Selfpublishing Ltd,20201115.0,34340,9781838279387
81,PYTHON FOR DATA ANALYSIS (Everything you Need to Know About Data Analysis to Easily Get the Python Intermediate Level.),,Eva Webster,20210819.0,58520,9781803062235
82,PYTHON FOR DATA ANALYSIS (Everything you Need to Know About Data Analysis to Easily Get the Python Intermediate Level.),,Eva Webster,20210817.0,43020,9781803062228
83,Coding for kids Python,,UK Selfpublishing Ltd,20201031.0,51630,9781838279301
84,Python for Beginners 2021 (Ultimate Step by Step Guide to Machine Learning Using Python),,claudio ametrano,20211023.0,55080,9781803342702
85,"Learn Python Programming 반양장 (An in-depth introduction to the fundamentals of Python, 3rd Edition)","Romano, Fabrizio^Kruger, Heinrich",Packt Publishing,20220301.0,55000,9781801815093
86,전문코딩능력평가 COS PRO 2급 Python (핵심이론과 문제해결을 위한 사로력 향상),장대경,성안당,20190424.0,19800,9788931555639
87,"Python Machine Learning (The Complete Beginners Guide to Programming and Deep Learning, Data Science and Artificial Intelligence Using Scikit-Learn and Tensorflow)",,Digital Marketing Revolution ltd,20210318.0,30050,9781802282078
88,"Python Machine Learning (The Complete Beginners Guide to Programming and Deep Learning, Data Science and Artificial Intelligence Using Scikit-Learn and Tensorflow)",,Digital Marketing Revolution ltd,20210318.0,46780,9781802282085
89,Python과 SQL을 활용한 실전 데이터 전처리,이현호,카오스북,20180710.0,11700,9791187486213
90,Coding Games in Python,,DK,20180703.0,20400,9781465473615
91,The Python Crash Course (5 Fundamental Skills to Learn and Apply Python Quickly Even for Total Beginners),,Barbara Di Stanislao Ltd,20210214.0,46750,9781914183287
92,"Python for Data Science (A Comprehensive Guide to Python Programming, Data Analytics, and Coding Essentials Tools)",,Andrew Park,20210212.0,40070,9781801779425
93,"Python for Data Science (A Comprehensive Guide to Python Programming, Data Analytics, and Coding Essentials Tools)",,Andrew Park,20210212.0,35030,9781801779401
94,"Python for Data Science (A Comprehensive Guide to Python Programming, Data Analytics, and Coding Essentials Tools)",,Andrew Park,20210212.0,48420,9781801779432
95,"Python for Data Science (A Comprehensive Guide to Python Programming, Data Analytics, and Coding Essentials Tools)",,Andrew Park,20210212.0,51740,9781801779418
96,Python for Programmers (With Big Data and Artificial Intelligence Case Studies),PAUL DEITEL^HARVEY DEITEL,Pearson,20190701.0,65000,9780135224335
97,SAS Viya (The Python Perspective),,SAS Institute Inc.,20170216.0,125600,9781642953503
98,Python Web Programming,,New Riders Publishing,20020101.0,74290,9780735710900
99,한국어 인공지능.1: Python으로 시작하는 한글 처리 (한글 처리 완전 정복 가이드),박건숙,노드미디어,20200228.0,22500,9788984583382
0,Python Machine Learning (A Complete Guide for Beginners on Machine Learning and Deep Learning with Python),,Independently Published,20201113.0,40000,9781914167539
1,"Python Data Analysis 반양장 (Perform data collection, data processing, wrangling, visualization, and model building using Python)",Avinash Navlani,Packt Publishing,20210501.0,49000,9781789955248
2,Raptor와 Python으로 배우는 소프트웨어 기초설계,하옥균,연두에디션,20211130.0,21780,9791188831982
3,python machine learning,,Tony F. Charles,20201007.0,34410,9781801098014
4,python for data science,,Tony F. Charles,20201007.0,32680,9781801115995
5,"Python for Data Analysis (The Ultimate Guide for Beginners to Master Data Analysis and Analytics with Python using Pandas, Numpy and Ipython)",,Eureka Online LTD,20210422.0,63430,9781801779098
6,Programmation en Python,,Editions Notre Savoir,20201002.0,77480,9786202848213
7,"Software, Coding Python",박준식(Sobaek),퍼플,20200722.0,10000,9788924072280
8,"기초 통계적 연구방법론 (Excel, SPSS, R, Python 활용, 제3판)",차경천,한경사,20220225.0,21780,9788968444029
9,Praxishandbuch Python 3 (Konzepte der Programmierung verstehen und anwenden),,Books on Demand,20200518.0,37700,9783751900584
10,Learn Python Programming (A Practical Introduction Guide for Python Programming. Learn Coding Faster with Hands-On Project. Crash Course),,Jason Crash,20210225.0,45090,9781802121209
11,Learn Python Programming (A Practical Introduction Guide for Python Programming. Learn Coding Faster with Hands-On Project. Crash Course),,Jason Crash,20210221.0,41740,9781801239080
12,Learn Python Programming (A Practical Introduction Guide for Python Programming. Learn Coding Faster with Hands-On Project. Crash Course),,Jason Crash,20210219.0,31720,9781802121100
13,"Python for Data Analysis (How to Use Python and Data Science to Better Understand, Summarize, and Investigate your Data)",,Andrew Park,20210213.0,48390,9781801779579
14,"Python for Data Analysis (How to Use Python and Data Science to Better Understand, Summarize, and Investigate your Data)",,Andrew Park,20210213.0,31690,9781801779562
15,"Python for Data Analysis (How to Use Python and Data Science to Better Understand, Summarize, and Investigate your Data)",,Andrew Park,20210213.0,35030,9781801779586
16,"Python for Data Analysis (How to Use Python and Data Science to Better Understand, Summarize, and Investigate your Data)",,Andrew Park,20210213.0,51740,9781801779593
17,"Python for Data Analysis (The Ultimate Guide for Beginners to Master Data Analysis and Analytics with Python using Pandas, Numpy and Ipython)",,Eureka Online LTD,20210213.0,50060,9781801779142
18,Python으로 시작하는 빅데이터분석 및 인공지능 (쉽고 간단한 예제를 이용한 빅데이터분석 및 인공지능 실습!),조준모,인피니티북스,20190830.0,0,9791185578460
19,Python Machine Learning,,John Wiley & Sons Inc,20190531.0,38000,9781119545637
20,"Python Crash Course 반양장 (A Hands-On, Project-Based Introduction to Programming)","Matthes, Eric",No Starch Press,20190402.0,42140,9781593279288
21,Pythonユ-ザのためのJupyter[實踐]入門,@driller^이와오에마 하루카^카타야나기 노부코^이케우치 타카히로,技術評論社,20170909.0,43330,9784774192239
22,"Cloud Native Python 반양장 (Build and deploy resilent applications on the cloud using microservices, AWS, Azure and more)",Manish Sethi,Packt Publishing,20170725.0,33000,9781787129313
23,"Python for Data Analysis (A Basic Guide For Beginners To Learn The Language Of Python Programming Codes Applied To Data Analysis With Libraries Software Pandas, Numpy And IPython)",,Sbram Ltd,20201230.0,38400,9781801547208
24,Python Performance Tuning (Tricks & Techniken um schnelleren Python Code zu schreiben),,Books on Demand,20210505.0,38740,9783753473444
25,"Python for Data Analysis (A Basic Guide For Beginners To Learn The Language Of Python Programming Codes Applied To Data Analysis With Libraries Software Pandas, Numpy And IPython)",,Sbram Ltd,20201102.0,26700,9781801203241
27,"Python for Everyone, 3/E",Cay Horstmann^Rance Necaise,Wiley,20200601.0,50000,9781119707981
28,Data Science with Python,"Chopra, Rohan^England, Aaron^Noordeen Alaudeen, Mohamed",Packt Publishing,20190901.0,40000,9781838552862
29,Python Robotics Projects (Build smart and collaborative robots using Python),Diwakar Vaish,Packt Publishing,20180525.0,39000,9781788832922
30,Starting Out with Python,,Pearson,20170318.0,190360,9780134444321
31,Python Projects for Kids,,Packt Publishing,20160414.0,19000,9781782175063
32,Python para Principiantes (2 Libros en 1: Programacion de Python para principiantes Libro de trabajo de Python),,Faf Publishing Ltd,20201203.0,33390,9781914038433
33,Music Representation and Transformation in Software (Structure and Algorithms in Python),,Springer Nature Switzerland AG,20220507.0,64160,9783030974718
35,"PYTHON PROGRAMMING FOR BEGINNERS (A CRASH COURSE WITH HANDS-ON PROJECTS TO LEARN PYTHON CODING, GAME PROGRAMMING WITH NO CODING EXPERIENCE IN 7 DAYS TO MASTER MACHINE LEARNING & BIG DATA ANALYSIS)",,ANMA LAB LIMITED,20220305.0,61960,9781802936902
36,"Python Architecture Patterns 반양장 (Master API design, event-driven structures, and package management in Python)","Buelta, Jaime",Packt Publishing,20220301.0,59000,9781801819992
37,"기초 통계적 연구방법론 (Excel, SPSS, R, Python 활용)",차경천,한경사,20190222.0,19000,9788968441929
38,Python 3 for Machine Learning,,Mercury Learning & Information,20200330.0,77200,9781683924951
39,Guido van Rossum’s Python,,LAP Lambert Academic Publishing,20200327.0,115350,9786202517843
40,Hands-on Signal Analysis with Python (An Introduction),,Springer Nature Switzerland AG,20220601.0,83510,9783030579050
41,Fundamentals of Music Processing (Using Python and Jupyter Notebooks),,Springer Nature Switzerland AG,20220411.0,83510,9783030698102
45,"Creative Coding in Python (30+ Programming Projects in Art, Games, and More)",,Quarry Books,20181204.0,31720,9781631595813
46,"Python Data Analysis, 2/E",Armando Fandango,Packt,20170601.0,47000,9781787127487
47,Coding Projects in Python,,Dk Pub,20170606.0,26060,9781465461889
48,"Python in a Nutshell, 2/e","Martelli, Alex",Oreilly & Associates,20080226.0,59430,9780596100469
49,Algebra and Geometry with Python,,Springer,20220202.0,122310,9783030615437
50,Python Programming for Data Analysis,,Springer,20220519.0,114160,9783030689544
51,"Machine Learning with Python (Step by Step Guide to Build ARTIFICIAL INTELLIGENCE Systems using Python, Scikit-learn, for Machine Learning, Deep Learning & Data Science)",,Benjamin Drew Erickson,20210713.0,30050,9781803605814
52,Think Bayes: Bayesian Statistics in Python (Bayesian Statistics in Python),Allen Downey,O&#39;Reilly Media,20210914.0,70010,9781492089469
53,Python Programming 터틀부터 게임 개발까지,이영준^이은경^최정원^안상진,교학사,20190330.0,13500,9788909190992
54,Data Wrangling with Python,Dr. Tirthajyoti Sarkar^Shubhadeep Roychowdhury,Packt Publishing,20190902.0,45000,9781789800111
56,Python Standard Library 반양장,"Lundh, Fredrik",Oreilly & Associates,20210101.0,0,9780596000967
57,"Programming Python, 3/e 반양장","Lutz, Mark",Oreilly & Associates,20210101.0,0,9780596009250
59,Python Network Programming,,Packt Publishing,20190130.0,86070,9781788835466
60,"Python for Scientists, 2/E","Stewart, John M.",Cambridge University Press,20170930.0,32000,9781316641231
61,Python Automation Cookbook,,Packt Publishing,20180928.0,60230,9781789133806
62,Python for Everybody: Exploring Data in Python 3 (Exploring Data in Python 3),"Severance, Charles Russell",Createspace Independent Publishing Platform,20160409.0,12000,9781530051120
63,Modern Python Cookbook 반양장,Steven F. Lott,Packt Publishing,20170721.0,54000,9781786469250
64,Data Analysis Using Python (A Complete Beginner Guide),,17 Books Publishing,20180315.0,32680,9781801490528
65,Python Requests Essentials,Rakesh Vidya Chandra^Bala Subrahmanyam Varanasi,Packt Publishing,20160701.0,28730,9781784395414
66,A Python Primer for Arcgis,"Jennings, Nathan",Createspace,20130205.0,56200,9781466274594
67,Fundamentals of Python 반양장 (First Programs),"Lambert, Kenneth A.^Osborne, Martin",Course Technology,20140717.0,285500,9781111822705
69,深度信用?? (Deep Credit Risk) - 使用Python?行机器??,,Dr Scheule Financial Research Pty Ltd,20210723.0,118800,9780645245202
70,Hands-On Data Preprocessing in Python (Learn how to effectively prepare data for successful data analytics),Roy Jafari,Packt Publishing,20220504.0,59000,9781801072137
71,Python Concurrency with Asyncio,,Manning Publications,20211026.0,89150,9781617298660
73,Me and My Afro (A Python-Based Introduction),,"Taylormade Publishing, Inc.",20200804.0,20020,9781735408514
74,프로그래밍 이론과 실습 (Python & C for Engineering Students),원정임^조호성,한양대학교출판부,20220220.0,17820,9788972187400
75,Python for Finance Cookbook (Over 50 recipes for applying modern Python libraries to financial data analysis),,Packt Publishing,20200131.0,43000,9781789618518
76,Hands-On Python for Finance,,Packt Publishing,20190329.0,38000,9781789346374
77,Advanced Python Programming,,Packt Publishing,20190222.0,86070,9781838551216
78,Getting Started with Python,,Packt Publishing,20190227.0,86070,9781838551919
79,"Python Programming For Kids (A Complete, Step-by-Step Guide to Python Programming for Kids)",,17 Books Publishing,20181010.0,32680,9781801490535
80,Problem Solving with Python,,Kendall Hunt Pub Co,20180820.0,134880,9781524968311
81,Learn Python 3 the Hard Way (A Very Simple Introduction to the Terrifyingly Beautiful World of Computers and Code),,Addison-Wesley Professional,20170710.0,49260,9780134692883
82,Python Machine Learning 반양장,"Raschka, Sebastian",Packt Publishing,20150923.0,15000,9781783555130
83,Python 201: Intermediate Python,,Michael Driscoll,20160730.0,31260,9780996062831
84,Python for Kids for Dummies,,John Wiley & Sons Inc,20150828.0,33100,9781119093107
85,Python 3 for Absolute Beginners,,Apress,20090105.0,100840,9781430216322
86,Programming in Python 3 반양장,"Summerfield, Mark",Addison-Wesley,20081226.0,0,9780137129294
87,Core Python Programming 반양장,"Chun, Wesley J.",Prentice-Hall,20080107.0,0,9780132269933
89,Machine Learning With Python,,Davide Cicatiello,20201007.0,37850,9781801098243
90,"Python Programming Crash Course (A Crash Course Guide to Learn Programming Python, all you Need to Learn for Introducing you in the Programming World.)",,Eva Webster,20210819.0,80900,9781803062259
91,"Python Programming Crash Course (A Crash Course Guide to Learn Programming Python, all you Need to Learn for Introducing you in the Programming World.)",,Eva Webster,20210817.0,63680,9781803062242
92,Data Structures Using Python,,LAP Lambert Academic Publishing,20200420.0,103310,9786202528306
93,Machine Learning with Python,,LAP Lambert Academic Publishing,20200310.0,103310,9786200788177
94,"Python Machine Learning, 3/E (Machine Learning and Deep Learning with Python, scikit-learn, and TensorFlow 2)","Raschka, Sebastian",Packt Publishing,20191209.0,43000,9781789955750
95,Data Science from Scratch: First Principles with Python (First Principles With Python),Joel Grus,Oreilly & Associates Inc,20190604.0,89150,9781492041139
96,Become a Python Data Analyst (Perform exploratory data analysis and gain insight into scientific computing using Python),"Fuentes, Alvaro",Packt Publishing,20180831.0,19000,9781789531701
97,Mastering Python for Finance,James Ma Weiming,Packt Publishing,20160801.0,39000,9781784394516
98,"Python Web Scraping Cookbook (Over 90 proven recipes to get you scraping with Python, microservices, Docker, and AWS)",Michael Heydt,Packt Publishing,20180401.0,29400,9781787285217
99,Web Scraping with Python 반양장,Richard Lawson,Packt Publishing,20160801.0,17700,9781782164364
0,Learn to Program with Python,,Smiley Publishing,20171221.0,51630,9781612740713
1,Elegant Scipy: The Art of Scientific Python (The Art of Scientific Python),,Oreilly & Associates Inc,20170907.0,59430,9781491922873
2,Learn to Program with Python,,Apress,20160927.0,57110,9781484218686
3,Python for Signal Processing (Featuring IPython Notebooks),,Springer International Publishing AG,20160823.0,125280,9783319343570
4,Python for Google App Engine,,Packt Publishing,20150131.0,42800,9781784398194
5,Python Programming on Win 32,"Hammond, Mark/ Robinson, Andy",O&#39;Reilly,20000101.0,0,9781565926219
6,Game Programming with Python,"Riley, Sean",Charles River Media,20031001.0,74230,9781584502586
7,"Python for Data Analysis 반양장 (Data Wrangling with Pandas, Numpy, and Ipython)","McKinney, Wes",O&#39;Reilly Media,20121214.0,0,9781449319793
8,Python Programming for Teens,,Cengage Learning,20140625.0,45600,9781305271951
9,Writing Idiomatic Python 3.3,,Createspace,20130210.0,39060,9781482374810
10,PYTHON APPLICATION PROGRAMMING,,KS OmniScriptum Publishing,20210404.0,167010,9786138948933
11,Python Projects for Beginners,,Davide Cicatiello,20201007.0,34410,9781801098250
12,"Python Microservices Development, 반양장 (Build efficient and lightweight microservices using the Python tooling ecosystem, 2nd Edition)",Simon Fraser^Tarek Ziade,Packt Publishing,20220301.0,31000,9781801076302
13,PYTHON PROGRAMMING FOR BEGINNERS (The Complete Guide for Total Beginner to Learn Python Programming in 1 week.),,Eva Webster,20210819.0,56800,9781803062211
14,Pyomo - Optimization Modeling in Python,,Springer,20220414.0,97850,9783030689308
15,PYTHON PROGRAMMING FOR BEGINNERS (The Complete Guide for Total Beginner to Learn Python Programming in 1 week.),,Eva Webster,20210817.0,41300,9781803062204
16,"기초 통계적 연구방법론 (Excel, SPSS, R, Python 활용, 제2판)",차경천,한경사,20200914.0,0,9788968443121
17,Python Programming for Beginners (How to Learn Python in Less Than a Week. The Ultimate Step-by-Step Complete Course from Novice to Advanced Programmer),,Cristina Cafagno,20210719.0,53350,9781803668130
18,Big Data Analysis with Python,"Marin, Ivan^Shukla, Ankit^Vk, Sarang",Packt Publishing,20190901.0,28000,9781789955286
19,Natural Computing with Python (Learn to implement genetic and evolutionary algorithms to solve problems in a pythonic way),,Bpb Publications,20190621.0,35000,9789388511612
20,"Bayesian Analysis with Python (Introduction to statistical modeling and probabilistic programming using PyMC3 and ArviZ, 2nd Edition)",Osvaldo Martin,Packt,20190301.0,37000,9781789341652
21,Python Reinforcement Learning,,Packt Publishing,20190417.0,86070,9781838649777
22,Foundational Python for Data Science,,Addison-Wesley Professional,20220106.0,46000,9780136624356
23,"Learn Python Programming, 2/E (The no-nonsense, beginner’s guide to programming, data science, and web development with Python 3.7)","Romano, Fabrizio",Packt Publishing,20181129.0,45000,9781788996662
24,Python Deep Learning Projects (9 projects demystifying neural network and deep learning models for building intelligent systems),Matthew Lamons^Rahul Kumar^Abhishek Nagaraja,Packt Publishing,20181110.0,49000,9781788997096
25,"Starting Out with Python, 4/E",Tony Gaddis,Pearson,20180810.0,50000,9781292225753
26,Deep Learning with Python 반양장,"Chollet, Francois",Manning Publications,20171031.0,48000,9781617294433
27,Computer Vision with Python 3,"Kapur, Saurabh",Packt Publishing,20171017.0,35000,9781788299763
28,Python Programming Blueprints,,Packt Publishing,20180227.0,86070,9781786468161
29,Learning to Program in Python,,Pg Online Limited,20170703.0,32700,9781910523117
30,Python Data Analysis Cookbook,,Packt Publishing,20160722.0,71340,9781785282287
31,Learning Python for Forensics,,Packt Publishing,20160420.0,103290,9781783285235
32,Opencv with Python by Example,,Packt Publishing,20150922.0,33000,9781785283932
33,Functional Python Programming,,Packt Publishing,20150131.0,86070,9781784396992
34,Python Programming in Context,"Miller, Bradley N.",Jones & Bartlett,20130201.0,40000,9780763746025
35,Text Processing in Python 반양장,"Mertz, David",Addison-Wesley,20030612.0,31200,9780321112545
36,Head First Python (Paperback),"Barry, Paul",OReilly & Associates,20101101.0,0,9781449382674
37,Financial Modelling in Python,"Fletcher, Shayne/ Gardner, Christopher",Wiley,20090926.0,215500,9780470987841
38,Python For Bioinformatics 반양장,"Kinser, Jason",Jones & Bartlett,20080615.0,301440,9780763751869
39,A Tour of Data Science (Learn R and Python in Parallel),,CRC Press,20201114.0,82490,9780367895860
40,A Tour of Data Science (Learn R and Python in Parallel),,CRC Press,20201112.0,210870,9780367897062
41,Luminescence Signal Analysis Using Python,,Springer,20220502.0,277290,9783030967970
42,Murach’s Python for Data Analysis,,"Mike Murach & Associates, Inc.",20210801.0,88420,9781943872763
43,Introduction to Python in Earth Science Data Analysis (From Descriptive Statistics to Machine Learning),,SPRINGER (APRESS),20220917.0,91870,9783030780579
44,"Python GUI Programming with Tkinter 반양장 (Design and build functional and user-friendly GUI applications, 2nd Edition)","Moore, Alan D.",Packt Publishing,20220301.0,51000,9781801815925
